,Dates,1,2,3,4,5,6,7
964,1/25/2012,-2.323483982,-2.605272404,-2.304647576,-2.338773882,-2.58532783,-2.127515562,-2.295604962
965,1/26/2012,-2.164511597,-2.501692821,-2.127816796,-2.107439889,-2.449796638,-1.987622077,-2.178453308
966,1/29/2012,-2.137307812,-2.547232102,-2.485139623,-2.38396536,-2.71964114,-2.12039677,-2.18272039
967,1/30/2012,-2.179033632,-2.481874811,-2.333323093,-2.260290148,-2.60552157,-2.131061189,-2.114353436
968,1/31/2012,-2.156366664,-2.613376795,-2.220247256,-2.072801526,-2.500908778,-2.038336778,-2.135611959
969,2/1/2012,-2.156765332,-2.65654412,-2.149359146,-2.108704222,-2.667087057,-1.926738469,-2.093475779
970,2/2/2012,-2.103971614,-2.427347491,-2.164440645,-2.140552995,-2.455264521,-1.96518529,-2.071961262
971,2/5/2012,-2.300737901,-2.546373762,-2.171537579,-2.197322891,-2.603262054,-2.041228355,-2.218373178
972,2/6/2012,-1.813312669,-2.471795181,-2.2182665,-2.164222245,-2.56068628,-2.05817328,-2.186159642
973,2/7/2012,-2.401268925,-2.693674245,-2.395427161,-2.311956101,-2.556343549,-2.184286334,-2.348073003
974,2/8/2012,-2.237605777,-2.508819114,-2.07729486,-2.159168608,-2.534010515,-1.918497052,-2.004881899
975,2/9/2012,-2.245574843,-2.645508483,-2.444804405,-2.406487166,-2.620166106,-2.258506898,-2.138673038
976,2/12/2012,-2.313801786,-2.657990001,-2.422800421,-2.411892678,-2.740689994,-2.213598477,-2.215783396
977,2/13/2012,-2.133687786,-2.540763295,-2.322275387,-2.304619164,-2.467793137,-2.131591882,-2.099715664
978,2/14/2012,-2.059307296,-2.604619543,-2.258630673,-2.189304822,-2.540189846,-2.058803309,-1.93315808
979,2/15/2012,-2.01166494,-2.419688557,-2.199372091,-2.1858994,-2.611936024,-1.961261968,-1.928247764
980,2/16/2012,-2.383013106,-2.737582189,-2.418158454,-2.431791484,-2.717891644,-2.259216267,-2.262409215
981,2/19/2012,-2.444635435,-2.57571228,-2.358085065,-2.461441227,-2.628731973,-1.939190453,-2.394344029
982,2/20/2012,-1.962445079,-2.417256317,-2.018306279,-1.938755881,-2.394511513,-1.783417541,-1.904358878
983,2/21/2012,-2.170538258,-2.645651445,-2.339727308,-2.442115597,-2.522277978,-2.167337696,-2.103247411
984,2/22/2012,-2.250917755,-2.674254535,-2.428984164,-2.38209265,-2.757226917,-2.237639669,-2.208586928
985,2/23/2012,-2.32787753,-2.7372644,-2.477689127,-2.538361044,-2.626972528,-2.247634285,-2.204371815
986,2/26/2012,-2.225335088,-2.564924714,-2.413245575,-2.383273728,-2.608266782,-2.144408222,-2.167019003
987,2/27/2012,-2.317963828,-2.516443502,-2.394424148,-2.409572353,-2.58885891,-2.153366797,-2.196808655
988,2/28/2012,-2.038497137,-2.39435591,-2.167378067,-2.293371383,-2.346629082,-1.966727647,-1.867863552
989,2/29/2012,-2.261274128,-2.561237579,-2.416903654,-2.399208982,-2.587803467,-2.224529121,-2.198199623
990,3/1/2012,-2.405292768,-2.771356352,-2.502679433,-2.499667201,-2.628767538,-2.318122226,-2.228876525
991,3/4/2012,-2.314099156,-2.600654596,-2.406536047,-2.378363838,-2.645979358,-2.210755901,-2.221061291
992,3/5/2012,-2.151867014,-2.5316343,-2.506078394,-2.559861328,-2.523209551,-2.263592927,-2.017193742
993,3/6/2012,-2.093069794,-2.598881266,-2.505643436,-2.524532885,-2.769974362,-2.221873834,-2.097424045
994,3/7/2012,-2.153996752,-2.49197998,-2.445020918,-2.378163665,-2.651407617,-2.21082893,-2.050694089
995,3/8/2012,-2.227977657,-2.541799308,-2.393668207,-2.405827757,-2.511457664,-2.121834259,-2.036575286
996,3/11/2012,-2.369452397,-2.784872235,-2.541890124,-2.51296072,-2.583375801,-2.222805858,-2.168426331
997,3/12/2012,-2.241533976,-2.564065824,-2.322108525,-2.443700519,-2.450649238,-2.19171402,-2.120787699
998,3/13/2012,-2.232680196,-2.534737946,-2.150597718,-2.406896672,-2.334589153,-1.664275945,-1.974028618
999,3/14/2012,-2.147835317,-2.586898703,-2.307850117,-2.499743838,-2.455545302,-2.145886929,-1.97957403
1000,3/15/2012,-2.227330721,-2.801117701,-2.310576716,-2.380190225,-2.485916012,-2.215695125,-1.996112265
1001,3/18/2012,-2.417102764,-2.819979207,-2.468520163,-2.577958768,-2.791291439,-2.31555217,-2.213305464
1002,3/19/2012,-2.231154173,-2.438636209,-2.451716565,-2.537186634,-2.648315194,-2.194599636,-1.853327585
1003,3/20/2012,-2.34521266,-2.717572715,-2.392611558,-2.514837006,-2.550626938,-2.273727812,-2.240196622
1004,3/21/2012,-2.002920247,-2.515285687,-2.304818089,-2.442661681,-2.643458677,-2.05726094,-1.844892398
1005,3/22/2012,-2.22674358,-2.554271176,-2.301714807,-2.407181054,-2.526842848,-2.096077422,-2.105888124
1006,3/25/2012,-2.231933833,-2.600752544,-2.403393127,-2.353447622,-2.550181715,-2.126449355,-2.140496294
1007,3/26/2012,-2.347985127,-2.752956177,-2.565734593,-2.567572416,-2.731989098,-2.300840469,-2.315621348
1008,3/27/2012,-2.277187017,-2.603908857,-2.528069552,-2.460252387,-2.573550144,-2.224931636,-2.056536671
1009,3/28/2012,-2.183456083,-2.549854438,-2.532795333,-2.485186106,-2.668115032,-2.200745422,-2.145296191
1010,3/29/2012,-2.319794106,-2.673786242,-2.426042273,-2.391344468,-2.435786494,-2.211079787,-2.206722037
1011,4/1/2012,-2.305886523,-2.670758923,-2.569411655,-2.624920829,-2.653352584,-2.319685356,-2.314827195
1012,4/2/2012,-2.127460906,-2.711062855,-2.255755116,-2.309298818,-2.72298694,-2.11429511,-2.058814815
1013,4/3/2012,-2.190078716,-2.622476859,-2.368273115,-2.407151339,-2.621760219,-2.060600257,-2.105475549
1014,4/4/2012,-2.352019839,-2.378360025,-2.352197838,-2.64682968,-2.685303248,-2.243195927,-2.250860426
1015,4/5/2012,-2.477753889,-2.399593933,-2.559104843,-2.658773989,-2.968647515,-2.501922468,-2.258217079
1016,4/8/2012,-2.528673675,-2.605816084,-2.62174781,-2.562430262,-2.825585289,-2.223526543,-2.415627068
1017,4/9/2012,-2.232793859,-2.521722122,-2.349791953,-2.354492979,-2.643939592,-2.093083829,-2.099611711
1018,4/10/2012,-2.306351048,-2.677941617,-2.475784444,-2.466689246,-2.564841859,-2.166336051,-2.24047741
1019,4/11/2012,-2.078451248,-2.556777784,-2.387544896,-2.532408231,-2.818555019,-2.227261861,-2.264718561
1020,4/12/2012,-2.344172697,-2.595720236,-2.614786757,-2.638384234,-2.774198922,-2.296681456,-2.197674957
1021,4/15/2012,-2.285535171,-2.585350087,-2.350852608,-2.293906429,-2.718235148,-2.148167612,-2.079163213
1022,4/16/2012,-2.4554867,-2.424084645,-2.59956424,-2.58479486,-2.855345956,-2.24832334,-2.286722544
1023,4/17/2012,-2.464518216,-2.654656791,-2.463408312,-2.393261314,-2.572609688,-2.272662192,-2.242549149
1024,4/18/2012,-2.337532461,-2.528320085,-2.432293839,-2.491686638,-2.838727043,-2.18339275,-2.215369716
1025,4/19/2012,-2.537145757,-2.756751401,-2.584410115,-2.550174017,-2.671411549,-2.335977434,-2.344308888
1026,4/22/2012,-2.400129261,-2.601747492,-2.495936808,-2.723461887,-2.941660323,-2.307397577,-2.315981439
1027,4/23/2012,-2.290825628,-2.707872535,-2.698172428,-2.734525911,-2.898340335,-2.511358651,-2.354494804
1028,4/24/2012,-2.411250623,-2.710966226,-2.459498409,-2.39531478,-2.475489612,-2.317229112,-2.245909713
1029,4/25/2012,-2.550299353,-2.791198144,-2.602646684,-2.68365035,-2.982823016,-2.419929534,-2.200493194
1030,4/26/2012,-2.49354434,-2.715113529,-2.557705302,-2.471511046,-2.720176157,-2.306732685,-2.213059453
1031,4/29/2012,-2.763882167,-2.769200322,-2.908401036,-2.930693369,-3.075257872,-2.683749078,-2.498819796
1032,4/30/2012,-2.046074639,-2.649086585,-2.567359203,-2.661846359,-2.87618975,-2.592142145,-2.419047634
1033,5/1/2012,-2.545985245,-2.764088092,-2.511010356,-2.450760903,-2.77304791,-2.420185847,-2.480857792
1034,5/2/2012,-2.551453805,-2.711537062,-2.619715769,-2.745037187,-3.001216976,-2.425668974,-2.243457555
1035,5/3/2012,-2.538284452,-2.510671658,-2.747200684,-2.746997004,-2.966614343,-2.451937837,-2.405950138
1036,5/6/2012,-2.369236429,-2.591638283,-2.320852843,-2.379169454,-2.924052378,-2.227560642,-2.216112796
1037,5/7/2012,-2.365881697,-2.662811575,-2.526954293,-2.545818565,-3.014342604,-2.246339136,-2.230510992
1038,5/8/2012,-2.244815765,-2.521826207,-2.423745051,-2.492057033,-2.805064077,-2.158329492,-2.131019885
1039,5/9/2012,-2.143307301,-2.55170166,-2.614800971,-2.625640316,-2.744731852,-2.183799321,-2.114420674
1040,5/10/2012,-2.271651905,-2.343900046,-2.614378705,-2.614231669,-2.815422786,-2.187540052,-2.229432712
1041,5/13/2012,-2.346609139,-2.649111159,-2.669878609,-2.625798147,-2.819732213,-2.293809821,-2.13442264
1042,5/14/2012,-2.217506256,-2.416200754,-2.406292349,-2.472198275,-2.911898674,-2.062014613,-2.129208116
1043,5/15/2012,-2.166587595,-2.309779168,-2.316768524,-2.27893938,-2.31964592,-1.855119034,-2.016232079
1044,5/16/2012,-2.092402597,-2.294467906,-2.443353242,-2.351120183,-2.645411255,-2.023486614,-1.969548395
1045,5/17/2012,-1.989859242,-2.311642859,-2.285479598,-2.311051999,-2.551093663,-2.005929719,-1.84692837
1046,5/20/2012,-2.190538253,-2.431459334,-2.40887014,-2.480301527,-2.658968361,-2.028490134,-2.024867397
1047,5/21/2012,-2.157501705,-2.467516489,-2.44177991,-2.400656449,-2.618181505,-2.109257208,-1.994278176
1048,5/22/2012,-2.014576317,-2.324451068,-2.234932612,-2.272017097,-2.632276687,-1.984233186,-1.867711524
1049,5/23/2012,-1.918660893,-2.288634362,-2.167156662,-2.221954128,-2.664142957,-1.925233532,-1.776977314
1050,5/24/2012,-2.228558614,-2.588597799,-2.278660882,-2.34674002,-2.680397393,-2.072023626,-1.992254654
1051,5/27/2012,-2.328628494,-2.770308693,-2.521179633,-2.50460239,-2.835307982,-2.211228092,-2.209095608
1052,5/28/2012,-2.125365095,-2.500099282,-2.424712353,-2.432966029,-2.802308853,-2.246355548,-2.061576229
1053,5/29/2012,-2.061200873,-2.384319292,-2.348024667,-2.318761129,-2.584339195,-2.179861208,-1.997648002
1054,5/30/2012,-1.987188903,-2.359086321,-2.300792268,-2.312801879,-2.421960809,-1.937364356,-2.022862425
1055,5/31/2012,-1.81787573,-2.088423532,-2.050892055,-2.003917401,-2.030847298,-1.834476573,-1.823244337
1056,6/3/2012,-2.028584453,-2.384282197,-2.322761873,-2.331103347,-2.701754986,-2.061063453,-2.064562181
1057,6/4/2012,-1.892416211,-2.3191167,-2.376213216,-2.313501165,-2.629869538,-2.118366164,-1.959195253
1058,6/5/2012,-1.966643098,-2.378910452,-2.245290032,-2.313536111,-2.575204523,-2.036946833,-1.983856527
1059,6/6/2012,-1.701475314,-2.252909342,-2.199598151,-2.196248619,-2.291396176,-1.890710525,-1.838316618
1060,6/7/2012,-2.107135968,-2.309038721,-2.361613581,-2.39564906,-2.509757229,-2.07620067,-2.030202498
1061,6/10/2012,-2.15437019,-2.462303759,-1.643965883,-1.615788129,-2.457529468,-1.58942525,-2.034223062
1062,6/11/2012,-2.052545031,-2.276363374,-2.140865808,-2.213423338,-2.433057581,-2.008567619,-1.981988751
1063,6/12/2012,-2.240259414,-2.434971758,-2.392243585,-2.357775701,-2.574109389,-2.189846503,-2.175132814
1064,6/13/2012,-2.246268677,-2.354955885,-2.316281893,-2.350786968,-2.510774068,-2.241812183,-2.002481109
1065,6/14/2012,-2.266481025,-2.666369295,-2.610927953,-2.542624553,-2.375225538,-2.255735045,-2.332698384
1066,6/17/2012,-2.088074808,-2.43733827,-2.162783981,-2.182389673,-2.276530348,-1.953932682,-2.059635375
1067,6/18/2012,-2.384661025,-2.653211674,-2.305270285,-2.431822185,-2.559006866,-2.058179187,-2.239637142
1068,6/19/2012,-2.129475302,-2.422898769,-2.371433076,-2.143139786,-2.386112918,-2.147049491,-2.03847415
1069,6/20/2012,-2.141300903,-2.422767217,-2.227748571,-2.214806256,-2.415140156,-2.042728798,-1.869913559
1070,6/21/2012,-2.38183707,-2.624956499,-2.434780282,-2.469604536,-2.606021557,-2.181238821,-2.221852257
1071,6/24/2012,-2.440388322,-2.742944393,-2.609889657,-2.66428401,-2.875485853,-2.366483601,-2.177016503
1072,6/25/2012,-2.199817826,-2.49625644,-2.373163159,-2.367909072,-2.62905544,-2.15579098,-2.195819572
1073,6/26/2012,-2.459142223,-2.807461042,-2.72004467,-2.637007684,-2.71638545,-2.415394132,-2.437989215
1074,6/27/2012,-2.284664605,-2.54306538,-2.301907205,-2.404922331,-2.59159644,-2.125749419,-2.206929007
1075,6/28/2012,-1.948920451,-2.199411825,-1.816933151,-1.849439653,-2.153867777,-1.65176316,-1.939774358
1076,7/1/2012,-2.386806868,-2.460252117,-2.444521478,-2.562465924,-2.488650974,-2.056342206,-2.349546208
1077,7/2/2012,-2.501839077,-2.8390517,-2.648012855,-2.622137096,-2.767860077,-2.420712779,-2.444786406
1078,7/3/2012,-2.669839679,-3.022082482,-2.67929827,-2.719775946,-2.827238044,-2.525875473,-2.427225753
1079,7/4/2012,-2.215603461,-2.480157333,-2.195106314,-2.287643615,-2.462639703,-2.271438701,-2.255683429
1080,7/5/2012,-2.353641179,-2.686116868,-2.581000739,-2.588943703,-2.67869778,-2.353902471,-2.315188564
1081,7/8/2012,-2.433236691,-2.640255785,-2.491550991,-2.533304403,-2.791268743,-2.338631296,-2.242523162
1082,7/9/2012,-2.369111177,-2.744480701,-2.62773623,-2.625898199,-2.76709036,-2.496148689,-2.261178718
1083,7/10/2012,-2.340007961,-2.656237064,-2.387418402,-2.517185463,-2.669468487,-2.311847413,-2.254737524
1084,7/11/2012,-2.140971692,-2.621227193,-2.577501627,-2.502124193,-2.71557293,-2.418067119,-2.065641549
1085,7/12/2012,-2.350506415,-2.559100891,-2.348918794,-2.380987243,-2.531030882,-2.291350416,-2.225565799
1086,7/15/2012,-2.541609183,-2.849926454,-2.523041803,-2.519630498,-2.650301388,-2.396680712,-2.437730702
1087,7/16/2012,-2.396858483,-2.733035641,-2.343935382,-2.302681371,-2.450650634,-2.171990748,-2.230701986
1088,7/17/2012,-2.462552009,-2.850895874,-2.400279246,-2.411435832,-2.623161986,-2.137988114,-2.233804102
1089,7/18/2012,-2.500713499,-2.716672638,-2.348086,-2.390738269,-2.645105324,-2.223885243,-2.313946416
1090,7/19/2012,-2.543306894,-2.77145559,-2.386921864,-2.417146259,-2.783066393,-2.290126487,-2.470751527
1091,7/22/2012,-2.441487307,-2.687834065,-2.374487446,-2.441626896,-2.812100899,-2.201714536,-2.224092998
1092,7/23/2012,-2.244523961,-2.627746581,-2.443837344,-2.469909089,-2.722607717,-2.314185134,-2.129631862
1093,7/24/2012,-2.159688865,-2.553521369,-2.277743772,-2.249928245,-2.407785415,-2.12847004,-2.093536388
1094,7/25/2012,-2.212838803,-2.46215789,-2.186314253,-2.116939816,-2.387883127,-2.114606774,-2.071573273
1095,7/26/2012,-2.215322123,-2.612024977,-2.044393348,-1.917162529,-2.541374118,-1.947916139,-2.123609077
1096,7/29/2012,-2.521892179,-2.861926429,-2.450128752,-2.531945065,-2.80260677,-2.162638687,-2.454147182
1097,7/30/2012,-2.45105644,-2.742917843,-2.478528547,-2.34401488,-2.726221061,-2.213661935,-2.317931793
1098,7/31/2012,-2.109613303,-2.779477136,-2.382996418,-2.273225422,-2.427278165,-2.034115698,-2.113793079
1099,8/1/2012,-1.947140865,-2.470837449,-1.767253657,-1.755453353,-2.247122333,-1.737282994,-1.938813291
1100,8/2/2012,-2.499855847,-2.736262335,-2.151450175,-2.214359839,-2.38672997,-2.102361423,-2.266746709
1101,8/5/2012,-2.628235535,-2.786337092,-2.261629164,-2.35606421,-2.457236981,-2.150951837,-2.403352985
1102,8/6/2012,-2.665214663,-3.007706529,-2.605839791,-2.674755008,-2.702240859,-2.325088659,-2.357726974
1103,8/7/2012,-2.637598852,-2.835037921,-2.642834215,-2.646810913,-2.494202033,-2.362591217,-2.463733985
1104,8/8/2012,-2.510447613,-2.814488565,-2.496993586,-2.490720101,-2.809873967,-2.31572279,-2.250485968
1105,8/9/2012,-2.562992321,-2.855833004,-2.636812239,-2.613507927,-2.655624831,-2.419913494,-2.533290745
1106,8/12/2012,-2.654829472,-2.943936365,-2.525487679,-2.618575543,-2.775709544,-2.35525386,-2.447720973
1107,8/13/2012,-2.68667767,-2.928410161,-2.600249793,-2.682929289,-2.894886871,-2.403106337,-2.525056759
1108,8/14/2012,-2.742163576,-3.087736675,-2.728200212,-2.798983593,-2.904033758,-2.500134398,-2.668897234
1109,8/15/2012,-2.716737153,-3.154887784,-2.657847251,-2.745269334,-2.849867806,-2.370438711,-2.589599451
1110,8/16/2012,-2.536675861,-2.931155956,-2.583955571,-2.615501145,-2.802760867,-2.261123191,-2.467240459
1111,8/19/2012,-2.68563198,-3.003595561,-2.6126702,-2.574538202,-3.019927989,-2.303637768,-2.544477336
1112,8/20/2012,-2.630744505,-3.022494234,-2.615066609,-2.485284014,-2.949536438,-2.427137839,-2.535270933
1113,8/21/2012,-2.231150561,-2.626570021,-2.364262696,-2.437929743,-2.654959321,-2.164877136,-2.208681465
1114,8/22/2012,-2.374639725,-2.797050962,-2.436005857,-2.577124671,-2.8093577,-2.35617716,-2.304969998
1115,8/23/2012,-2.447537452,-2.869851292,-2.510023051,-2.458616396,-2.86969654,-2.520318756,-2.412879012
1116,8/26/2012,-2.434337476,-3.114459118,-2.787221768,-2.801822086,-3.192446164,-2.463866411,-2.419261973
1117,8/27/2012,-2.640849325,-2.852172711,-2.764237806,-2.632661905,-2.904653785,-2.486453342,-2.40940102
1118,8/28/2012,-2.698056727,-2.913716262,-2.686801614,-2.719932155,-2.999246531,-2.283582751,-2.461197425
1119,8/29/2012,-2.6067891,-2.937497731,-2.612655686,-2.720754945,-2.951873727,-2.415760256,-2.428683571
1120,8/30/2012,-2.187602116,-2.597824579,-2.317679671,-2.202558688,-2.434925653,-2.171034822,-2.084479834
1121,9/2/2012,-2.437708893,-2.882758554,-2.826670449,-2.858252262,-2.81531417,-2.493690031,-2.456136617
1122,9/3/2012,-2.406253565,-2.868217552,-2.61567147,-2.596586946,-2.961943896,-2.354618588,-2.323587033
1123,9/4/2012,-2.41599543,-2.705290059,-2.444079969,-2.404025859,-2.703217204,-2.313553641,-2.335003683
1124,9/5/2012,-2.364597756,-2.720393393,-2.398205535,-2.342082173,-2.816346174,-2.220518899,-2.300667441
1125,9/6/2012,-2.55980186,-2.67520155,-2.243861468,-2.425921066,-2.823416535,-2.137891947,-2.310079325
1126,9/9/2012,-2.437330237,-2.970050368,-2.530629076,-2.792131194,-3.049529767,-2.372467623,-2.425238543
1127,9/10/2012,-2.549286503,-2.835358471,-2.427580161,-2.635546826,-2.973092854,-2.363268381,-2.465025445
1128,9/11/2012,-2.378434546,-2.892442719,-2.471418402,-2.346617523,-2.874878318,-2.234128344,-2.235583316
1129,9/12/2012,-2.161073039,-2.398978908,-2.34033183,-2.228935393,-2.62470414,-2.109486083,-1.995119066
1130,9/13/2012,-2.31854888,-2.601138912,-2.292991229,-2.466914046,-2.772947165,-2.129663712,-2.230045592
1131,9/16/2012,-2.386214586,-2.704510738,-2.306735438,-2.465169021,-2.961448966,-2.370468734,-2.337121299
1132,9/17/2012,-2.428753397,-2.819281202,-2.551419718,-2.47136286,-2.993352032,-2.26389888,-2.317300401
1133,9/18/2012,-2.408343948,-2.691745655,-2.564922898,-2.540115958,-2.92284481,-2.24603617,-2.357623992
1134,9/19/2012,-2.277343412,-2.638627479,-2.426084108,-2.417667379,-2.80432571,-2.16118566,-2.035808709
1135,9/20/2012,-2.335164993,-2.71764238,-2.256420245,-2.203471849,-2.696997243,-2.052212352,-2.448213294
1136,9/23/2012,-2.53545502,-2.854465392,-2.41363603,-2.453794989,-2.82490504,-2.241889731,-2.264615489
1137,9/24/2012,-2.512157185,-2.608584153,-2.481146116,-2.505696034,-2.913141774,-2.280103056,-2.348367815
1138,9/25/2012,-2.377674866,-2.66580345,-2.694860662,-2.546569048,-2.795911088,-2.384931187,-2.200981186
1139,9/26/2012,-2.482887924,-2.616576097,-2.498731107,-2.488415941,-2.7505449,-2.229764464,-2.347850111
1140,9/27/2012,-2.392067335,-2.661313243,-2.497462064,-2.472570303,-2.723462576,-2.277556376,-2.247911491
1141,9/30/2012,-2.427777573,-2.619374789,-2.440908306,-2.443681678,-2.795892709,-2.242733947,-2.322062422
1142,10/1/2012,-2.274085779,-2.771065214,-2.653973322,-2.59814282,-2.802945257,-2.222045691,-2.257482145
1143,10/2/2012,-2.478620612,-2.707055556,-2.608717186,-2.589853598,-2.842065736,-2.355555423,-2.377907278
1144,10/3/2012,-2.299841421,-2.690817895,-2.511322569,-2.489611459,-2.812176636,-2.389907504,-2.174004005
1145,10/4/2012,-2.52810491,-2.54275849,-2.812376202,-2.722014208,-2.966375697,-2.44675282,-2.238611069
1146,10/7/2012,-2.52341022,-2.816551533,-2.722378772,-2.761021002,-2.945962967,-2.351064147,-2.387409504
1147,10/8/2012,-2.38912456,-2.634591181,-2.424223095,-2.511793406,-2.936686212,-2.371909258,-2.240484739
1148,10/9/2012,-2.449411503,-2.671448971,-2.548706366,-2.564393833,-2.970009725,-2.288925135,-2.280626292
1149,10/10/2012,-2.419200283,-2.665690925,-2.483119673,-2.489022724,-2.947109826,-2.345120192,-2.367852085
1150,10/11/2012,-2.404311025,-2.731247256,-2.629365901,-2.573168708,-2.839589128,-2.559516527,-2.287730074
1151,10/14/2012,-2.493095834,-2.863406007,-2.658773586,-2.643674617,-2.917415456,-2.403549125,-2.393028183
1152,10/15/2012,-2.660304716,-2.512151114,-2.700672419,-2.724538917,-2.922385626,-2.475190032,-2.205836397
1153,10/16/2012,-2.564849865,-2.712185815,-2.552715608,-2.53811404,-2.867757595,-2.435354078,-2.389817395
1154,10/17/2012,-2.569954451,-2.568777092,-2.72675705,-2.643202749,-2.736041783,-2.483878,-2.420004177
1155,10/18/2012,-2.705117217,-2.768660386,-2.759028014,-2.719396529,-2.915208312,-2.421482165,-2.510869194
1156,10/21/2012,-2.63639407,-2.690883364,-2.744416882,-2.711215644,-3.042646361,-2.534056544,-2.424869506
1157,10/22/2012,-2.640146138,-2.299726952,-2.695862465,-2.757877059,-2.957770156,-2.53151194,-2.421994715
1158,10/23/2012,-2.443872894,-2.37921443,-2.473725519,-2.566044842,-2.805202691,-2.331969723,-2.420511384
1159,10/24/2012,-2.574362752,-2.642178485,-2.613864566,-2.638644103,-2.70322909,-2.435629314,-2.223707342
1160,10/25/2012,-2.390567932,-2.507751737,-2.575207628,-2.554880229,-2.929492065,-2.401574379,-2.187302724
1161,10/28/2012,-2.741042088,-3.08110263,-2.828604177,-2.778052723,-2.895839838,-2.515440346,-2.491517748
1162,10/29/2012,-2.821705384,-3.045210636,-2.703498841,-2.800547746,-2.981025685,-2.530940961,-2.516791563
1163,10/30/2012,-2.734350125,-2.778759132,-2.729123269,-2.790922338,-2.992524152,-1.979925649,-2.645315302
1164,10/31/2012,-2.706432671,-2.848676785,-2.733154407,-2.765922558,-2.989914266,-2.473517993,-2.697361848
1165,11/1/2012,-2.606437839,-2.588192017,-2.436739186,-2.513028891,-2.758816673,-2.311951967,-2.430510727
1166,11/4/2012,-2.808150521,-2.788378911,-2.646515092,-2.650485505,-3.009752017,-2.545646355,-2.571317289
1167,11/5/2012,-2.354090275,-2.887262249,-2.61963506,-2.663307577,-3.191029474,-2.595519894,-2.507077738
1168,11/6/2012,-2.518821298,-2.440936666,-2.404521094,-2.385831186,-2.855833266,-2.29273249,-2.331673706
1169,11/7/2012,-2.394846382,-2.650646332,-2.567435545,-2.517890631,-2.774952233,-2.43032955,-1.875402872
1170,11/8/2012,-2.510732521,-2.659237905,-2.636368643,-2.64190881,-2.816759643,-2.452722581,-2.347194013
1171,11/11/2012,-2.818416465,-2.839353817,-2.770203171,-2.809483953,-3.086190668,-2.551337791,-2.721422483
1172,11/12/2012,-2.692550581,-2.728926195,-2.685345679,-2.630653891,-2.951088995,-2.493179643,-2.506711586
1173,11/13/2012,-2.694722666,-2.917136499,-2.68668462,-2.646526654,-2.892168725,-2.556434187,-2.222633291
1174,11/14/2012,-2.533724701,-2.829423639,-2.725472735,-2.723260165,-2.906852453,-2.535250349,-2.443890362
1175,11/15/2012,-2.499979551,-2.727254624,-2.572128468,-2.646495827,-2.759630479,-2.490098411,-2.314821492
1176,11/18/2012,-2.70352933,-3.007714669,-2.670539927,-2.70755778,-3.038528608,-2.594457759,-2.492520631
1177,11/19/2012,-2.486833512,-2.856451503,-2.455086528,-2.435223211,-2.951153974,-2.276245509,-2.385383869
1178,11/20/2012,-2.765680848,-2.907671643,-2.549066899,-2.597403627,-3.021471313,-2.377941949,-2.653111797
1179,11/21/2012,-2.887335931,-2.954106176,-2.690714796,-2.749124895,-3.040811275,-2.598985743,-2.741739948
1180,11/22/2012,-2.886074025,-3.021246367,-2.545715321,-2.651044173,-2.948552984,-2.417875417,-2.609453667
1181,11/25/2012,-2.871699181,-2.890022432,-2.764589236,-2.753122274,-2.97516186,-2.685067586,-2.744010083
1182,11/26/2012,-2.674705467,-2.878897495,-2.580629129,-2.56899963,-3.016756759,-2.382668164,-2.423108815
1183,11/27/2012,-2.66842673,-2.862331944,-2.808463293,-2.701391319,-2.978291719,-2.565708339,-2.576713117
1184,11/28/2012,-2.745341426,-2.898976124,-2.675509176,-2.732179899,-2.99528734,-2.489246814,-2.553847613
1185,11/29/2012,-2.657543937,-2.875074033,-2.605475605,-2.61243031,-2.807633963,-2.550655299,-2.362085477
1186,12/2/2012,-2.71163272,-2.916245694,-2.678042264,-2.67099127,-3.017616407,-2.369935343,-2.609889058
1187,12/3/2012,-2.622720836,-2.753728097,-2.615987056,-2.814596878,-3.150371505,-2.655774076,-2.627419625
1188,12/4/2012,-2.810457179,-3.074075598,-2.640435148,-2.921264116,-3.044623943,-2.924610437,-2.428270529
1189,12/5/2012,-2.597357066,-2.992768635,-2.490886273,-2.623776794,-3.087003246,-2.647768878,-2.516153162
1190,12/6/2012,-2.955911201,-2.702696327,-2.492875908,-2.533395523,-3.126585175,-2.521264713,-2.814960966
1191,12/9/2012,-3.084633672,-2.996346871,-2.804875112,-2.778571966,-3.202120223,-2.636410269,-2.677730429
1192,12/10/2012,-3.039270363,-3.09891953,-2.631296786,-2.732225657,-3.172403159,-2.702971713,-2.684548321
1193,12/11/2012,-2.798879356,-3.111902931,-2.621762701,-2.793837402,-3.047594147,-2.596360618,-2.60090226
1194,12/12/2012,-2.921354905,-3.019809918,-2.650718392,-2.621418407,-2.797589207,-2.458241026,-2.718279092
1195,12/13/2012,-2.814721884,-3.085123937,-2.413046924,-2.549475292,-2.92774951,-2.40457568,-2.464493513
1196,12/16/2012,-2.783663518,-2.909301686,-2.59651746,-2.643491039,-3.006366386,-2.436223786,-2.597233721
1197,12/17/2012,-2.838661555,-3.187449034,-2.845499284,-2.951959636,-3.128874601,-2.690978566,-2.486838702
1198,12/18/2012,-2.827650107,-3.152696132,-2.694535826,-2.748324215,-3.049312501,-2.362675979,-2.521644828
1199,12/19/2012,-2.843325954,-2.985443986,-2.417224489,-2.477093186,-3.0402164,-2.405363261,-2.409928866
1200,12/20/2012,-2.658912897,-2.87712493,-2.503558042,-2.441819605,-2.864174934,-2.291404453,-2.246267804
